A.  .closed_3_body.Last_Run.TIME (sec)
B.  .closed_3_body.Last_Run.joint1_MEA_1.Q (deg/sec**2)
C.  .closed_3_body.Last_Run.joint2_MEA_1.Q (deg/sec**2)
D.  .closed_3_body.Last_Run.joint3_MEA_1.Q (deg/sec**2)

       A               B               C               D         
 9.835000E+00    0.000000E+00    0.000000E+00   -2.788152E+03   
 9.840000E+00    0.000000E+00    0.000000E+00   -2.796385E+03   
 9.845000E+00    0.000000E+00    0.000000E+00   -2.802557E+03   
 9.850000E+00    0.000000E+00    0.000000E+00   -2.806704E+03   
 9.855000E+00    0.000000E+00    0.000000E+00   -2.808847E+03   
 9.860000E+00    0.000000E+00    0.000000E+00   -2.809001E+03   
 9.865000E+00    0.000000E+00    0.000000E+00   -2.807164E+03   
 9.870000E+00    0.000000E+00    0.000000E+00   -2.803327E+03   
 9.875000E+00    0.000000E+00    0.000000E+00   -2.797469E+03   
 9.880000E+00    0.000000E+00    0.000000E+00   -2.789557E+03   
 9.885000E+00    0.000000E+00    0.000000E+00   -2.779547E+03   
 9.890000E+00    0.000000E+00    0.000000E+00   -2.767387E+03   
 9.895000E+00    0.000000E+00    0.000000E+00   -2.753013E+03   
 9.900000E+00    0.000000E+00    0.000000E+00   -2.736353E+03   
 9.905000E+00    0.000000E+00    0.000000E+00   -2.717326E+03   
 9.910000E+00    0.000000E+00    0.000000E+00   -2.695843E+03   
 9.915000E+00    0.000000E+00    0.000000E+00   -2.671810E+03   
 9.920000E+00    0.000000E+00    0.000000E+00   -2.645124E+03   
 9.925000E+00    0.000000E+00    0.000000E+00   -2.615682E+03   
 9.930000E+00    0.000000E+00    0.000000E+00   -2.583373E+03   
 9.935000E+00    0.000000E+00    0.000000E+00   -2.548087E+03   
 9.940000E+00    0.000000E+00    0.000000E+00   -2.509712E+03   
 9.945000E+00    0.000000E+00    0.000000E+00   -2.468139E+03   
 9.950000E+00    0.000000E+00    0.000000E+00   -2.423259E+03   
 9.955000E+00    0.000000E+00    0.000000E+00   -2.374970E+03   
 9.960000E+00    0.000000E+00    0.000000E+00   -2.323174E+03   
 9.965000E+00    0.000000E+00    0.000000E+00   -2.267782E+03   
 9.970000E+00    0.000000E+00    0.000000E+00   -2.208717E+03   
 9.975000E+00    0.000000E+00    0.000000E+00   -2.145910E+03   
 9.980000E+00    0.000000E+00    0.000000E+00   -2.079309E+03   
 9.985000E+00    0.000000E+00    0.000000E+00   -2.008876E+03   
 9.990000E+00    0.000000E+00    0.000000E+00   -1.934590E+03   
 9.995000E+00    0.000000E+00    0.000000E+00   -1.856451E+03   
 1.000000E+01    0.000000E+00    0.000000E+00   -1.774476E+03   
